w1_q24_met_online,w1_ppage,w1_ppgender,w1_ppeduc,w1_ppincimp,w1_ppethm,w1_ppwork,w1_married,w1_same_sex_couple_raw,w1_relate_duration_in2017_years,w1_q34,still_together_w3,w1_weight_combo
0.0,62.0,Male,Masters degree,"$100,000 to $124,999","White, Non-Hispanic",Working - self-employed,1.0,NOT same-sex souple,27.08333396911621,Fair,1.0,0.7493526935577393
0.0,73.0,Female,Masters degree,"$75,000 to $84,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,52.16666793823242,Excellent,1.0,0.908450186252594
0.0,45.0,Female,Bachelors degree,"$100,000 to $124,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,20.08333396911621,Fair,1.0,0.9090155363082886
0.0,63.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$100,000 to $124,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,13.666666984558104,Excellent,1.0,0.9661187529563904
0.0,79.0,Male,Professional or Doctorate degree,"$100,000 to $124,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,65.08333587646484,Good,1.0,0.8021590113639832
0.0,54.0,Male,"Some college, no degree","$60,000 to $74,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,28.75,Excellent,1.0,0.8294102549552917
0.0,82.0,Male,Masters degree,"$150,000 to $174,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,51.33333206176758,Excellent,1.0,0.7756993174552917
0.0,78.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$25,000 to $29,999","White, Non-Hispanic",Working - self-employed,1.0,NOT same-sex souple,52.5,Excellent,1.0,0.8816512227058411
0.0,54.0,Male,Associate degree,"$250,000 or more","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,30.25,Excellent,1.0,0.9135385751724244
0.0,61.0,Male,Masters degree,"$175,000 to $199,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,36.83333206176758,Good,1.0,0.8412832617759705
0.0,53.0,Female,11th grade,"$15,000 to $19,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,29.16666603088379,Good,1.0,1.2325252294540403
0.0,58.0,Male,"Some college, no degree","$125,000 to $149,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,35.41666793823242,Good,1.0,0.9102594256401062
0.0,38.0,Female,Bachelors degree,"$175,000 to $199,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,20.66666603088379,Excellent,1.0,1.1525806188583374
0.0,75.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$60,000 to $74,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,57.25,Excellent,1.0,0.965214192867279
0.0,55.0,Male,Bachelors degree,"$200,000 to $249,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,34.16666793823242,Excellent,1.0,0.7805615663528442
0.0,82.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$50,000 to $59,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,49.25,Excellent,1.0,0.965214192867279
0.0,72.0,Male,"Some college, no degree","$60,000 to $74,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,47.16666793823242,Excellent,1.0,0.8242087960243225
0.0,52.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$50,000 to $59,999","White, Non-Hispanic",Working - self-employed,1.0,NOT same-sex souple,32.25,Good,1.0,1.0716184377670288
0.0,71.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$50,000 to $59,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,51.08333206176758,Good,1.0,0.965214192867279
0.0,60.0,Male,Masters degree,"$125,000 to $149,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,32.0,Excellent,1.0,0.8021590113639832
0.0,55.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$30,000 to $34,999","White, Non-Hispanic",Not working - disabled,1.0,NOT same-sex souple,27.91666603088379,Excellent,1.0,1.1098380088806152
0.0,81.0,Male,Masters degree,"$150,000 to $174,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,23.33333396911621,Good,1.0,0.8412832617759705
0.0,58.0,Female,Masters degree,"$175,000 to $199,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,26.41666603088379,Good,1.0,1.0206212997436523
0.0,70.0,Female,"Some college, no degree","$75,000 to $84,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,32.08333206176758,Excellent,1.0,0.9872639179229736
0.0,78.0,Male,Associate degree,"$40,000 to $49,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,55.58333206176758,Excellent,1.0,0.9324222207069396
0.0,78.0,Male,Masters degree,"$100,000 to $124,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,57.91666793823242,Excellent,1.0,0.7831622958183289
0.0,54.0,Male,Masters degree,"$100,000 to $124,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,27.66666603088379,Excellent,1.0,0.7880245447158813
0.0,75.0,Female,Bachelors degree,"$200,000 to $249,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,53.0,Excellent,1.0,0.8586968779563904
0.0,53.0,Male,Bachelors degree,"$75,000 to $84,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,24.5,Excellent,1.0,0.8257918357849121
0.0,73.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$125,000 to $149,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,18.08333396911621,Excellent,1.0,0.9243938326835632
0.0,75.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$40,000 to $49,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,55.5,Excellent,0.0,0.975956380367279
0.0,65.0,Male,"Some college, no degree","$100,000 to $124,999","White, Non-Hispanic",Working - self-employed,1.0,NOT same-sex souple,18.08333396911621,Excellent,1.0,0.8376648426055908
0.0,29.0,Female,Associate degree,"$60,000 to $74,999","White, Non-Hispanic",Working - as a paid employee,0.0,NOT same-sex souple,10.416666984558104,Excellent,1.0,1.1035057306289673
0.0,69.0,Female,Masters degree,"$250,000 or more","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,48.75,Excellent,1.0,0.919192373752594
0.0,92.0,Male,Masters degree,"$150,000 to $174,999","White, Non-Hispanic",Not working - other,0.0,NOT same-sex souple,7.916666507720947,Good,0.0,0.7756993174552917
1.0,58.0,Female,Bachelors degree,"$100,000 to $124,999","White, Non-Hispanic",Working - as a paid employee,0.0,NOT same-sex souple,9.0,Excellent,1.0,0.9731294512748718
0.0,60.0,Female,"Some college, no degree","$200,000 to $249,999","Other, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,18.08333396911621,Excellent,1.0,1.3645975589752195
0.0,69.0,Female,Bachelors degree,"$200,000 to $249,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,50.83333206176758,Excellent,1.0,0.8586968779563904
0.0,56.0,Male,"Some college, no degree","$175,000 to $199,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,20.0,Excellent,1.0,0.954698085784912
0.0,76.0,Female,Associate degree,"$100,000 to $124,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,53.66666793823242,Good,1.0,0.9420337080955504
1.0,47.0,Female,Associate degree,"$30,000 to $34,999","White, Non-Hispanic",Working - as a paid employee,0.0,NOT same-sex souple,1.9166666269302368,Good,0.0,1.1585736274719238
0.0,40.0,Male,Bachelors degree,"$50,000 to $59,999","White, Non-Hispanic",Working - as a paid employee,0.0,NOT same-sex souple,4.333333492279053,Excellent,1.0,0.9298214912414552
0.0,56.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$85,000 to $99,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,33.75,Good,1.0,0.991108536720276
0.0,85.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$25,000 to $29,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,18.08333396911621,Excellent,1.0,1.0893713235855105
0.0,57.0,Male,Bachelors degree,"$150,000 to $174,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,27.66666603088379,Excellent,1.0,0.8465977907180786
0.0,40.0,Female,Bachelors degree,"$150,000 to $174,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,15.833333015441896,Good,1.0,1.2045954465866089
0.0,64.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$30,000 to $34,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,48.33333206176758,Excellent,1.0,0.9674757122993468
0.0,63.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$60,000 to $74,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,46.0,Excellent,1.0,0.965214192867279
0.0,65.0,Female,Masters degree,"$85,000 to $99,999","Black, Non-Hispanic",Not working - retired,0.0,NOT same-sex souple,41.08333206176758,Good,1.0,1.2776423692703247
0.0,65.0,Female,"Some college, no degree","$100,000 to $124,999","White, Non-Hispanic",Working - as a paid employee,0.0,NOT same-sex souple,20.41666603088379,Excellent,1.0,1.3281872272491455
0.0,56.0,Female,Bachelors degree,"$40,000 to $49,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,29.91666603088379,Good,1.0,0.9248461723327636
0.0,48.0,Male,Associate degree,"$60,000 to $74,999","2+ Races, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,19.08333396911621,Excellent,1.0,0.3729236721992492
0.0,54.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$50,000 to $59,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,18.83333396911621,Excellent,1.0,0.6904402375221252
0.0,65.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$75,000 to $84,999","Black, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,21.91666603088379,Good,1.0,1.4775601625442505
0.0,52.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$75,000 to $84,999","White, Non-Hispanic",Not working - looking for work,1.0,NOT same-sex souple,23.83333396911621,Excellent,1.0,1.1513367891311646
0.0,46.0,Male,Bachelors degree,"$85,000 to $99,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,16.25,Excellent,1.0,0.9173831343650818
0.0,32.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$7,500 to $9,999","White, Non-Hispanic",Not working - looking for work,0.0,NOT same-sex souple,8.916666984558105,Excellent,1.0,1.0059213638305664
0.0,34.0,Female,Bachelors degree,"$50,000 to $59,999","2+ Races, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,8.416666984558105,Good,1.0,0.4705079793930053
0.0,85.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$35,000 to $39,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,70.0,Excellent,1.0,1.3480885028839111
0.0,28.0,Female,Masters degree,"$30,000 to $34,999","2+ Races, Non-Hispanic",Working - as a paid employee,0.0,NOT same-sex souple,0.6666666865348816,Excellent,1.0,0.1252228170633316
1.0,27.0,Female,Masters degree,"$60,000 to $74,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,2.3333332538604736,Excellent,0.0,0.2002759426832199
0.0,73.0,Male,Masters degree,"$100,000 to $124,999","2+ Races, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,21.41666603088379,Excellent,1.0,0.3032690286636352
0.0,69.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$175,000 to $199,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,48.5,Excellent,1.0,1.0378087759017944
0.0,76.0,Male,"Some college, no degree","$85,000 to $99,999",Hispanic,Not working - retired,1.0,NOT same-sex souple,52.58333206176758,Excellent,1.0,1.2835222482681274
0.0,70.0,Male,Bachelors degree,"$150,000 to $174,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,48.91666793823242,Excellent,1.0,0.8049858808517456
0.0,25.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$10,000 to $12,499","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,2.75,Excellent,1.0,1.1585736274719238
0.0,40.0,Female,Bachelors degree,"$150,000 to $174,999","White, Non-Hispanic",Working - self-employed,1.0,NOT same-sex souple,25.5,Good,1.0,1.2338820695877075
1.0,41.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$25,000 to $29,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,20.91666603088379,Excellent,1.0,1.1922701597213743
0.0,47.0,Female,Bachelors degree,"$100,000 to $124,999","White, Non-Hispanic",Not working - other,1.0,NOT same-sex souple,26.5,Fair,1.0,1.3393816947937012
1.0,50.0,Male,Bachelors degree,"$85,000 to $99,999","White, Non-Hispanic",Not working - retired,0.0,NOT same-sex souple,6.0,Good,1.0,0.9173831343650818
0.0,57.0,Male,Associate degree,"$250,000 or more","Black, Non-Hispanic",Working - self-employed,1.0,NOT same-sex souple,17.83333396911621,Excellent,1.0,1.2847660779953003
0.0,62.0,Male,Associate degree,"$150,000 to $174,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,28.33333396911621,Excellent,1.0,0.9077717065811156
0.0,60.0,Female,Bachelors degree,"$60,000 to $74,999","White, Non-Hispanic",Working - self-employed,1.0,NOT same-sex souple,40.16666793823242,Excellent,1.0,0.7728723883628845
0.0,77.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$50,000 to $59,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,59.91666793823242,Excellent,1.0,0.9422597885131836
0.0,74.0,Male,"Some college, no degree","$150,000 to $174,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,56.0,Excellent,1.0,0.8747535943984985
0.0,64.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$85,000 to $99,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,37.75,Good,1.0,1.0293281078338623
0.0,56.0,Male,Professional or Doctorate degree,"$200,000 to $249,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,21.91666603088379,Good,1.0,0.8100743293762207
0.0,64.0,Female,Bachelors degree,"$150,000 to $174,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,34.75,Excellent,1.0,0.8973687887191772
0.0,70.0,Female,Masters degree,"$175,000 to $199,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,25.75,Excellent,1.0,0.8274880051612854
0.0,65.0,Male,Bachelors degree,"$125,000 to $149,999","White, Non-Hispanic",Working - as a paid employee,0.0,NOT same-sex souple,3.25,Excellent,1.0,0.7493526935577393
0.0,56.0,Male,Masters degree,"$100,000 to $124,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,36.33333206176758,Excellent,1.0,0.7539888024330139
1.0,52.0,Male,Bachelors degree,"$150,000 to $174,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,13.25,Good,1.0,0.8100743293762207
0.0,52.0,Female,Bachelors degree,"$125,000 to $149,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,29.08333396911621,Good,1.0,0.8759974241256714
0.0,60.0,Female,"Some college, no degree","$85,000 to $99,999","White, Non-Hispanic",Working - as a paid employee,0.0,NOT same-sex souple,12.583333015441896,Excellent,1.0,1.0244659185409546
0.0,54.0,Male,"Some college, no degree","$100,000 to $124,999","Black, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,27.75,Excellent,0.0,1.195888638496399
0.0,69.0,Male,"Some college, no degree","$150,000 to $174,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,18.08333396911621,Excellent,1.0,0.8747535943984985
0.0,67.0,Female,"Some college, no degree","$85,000 to $99,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,48.5,Excellent,1.0,1.0707138776779177
0.0,71.0,Female,Masters degree,"$50,000 to $59,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,43.83333206176758,Good,1.0,0.7796569466590881
0.0,58.0,Male,Masters degree,"$125,000 to $149,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,38.66666793823242,Excellent,1.0,0.7539888024330139
0.0,79.0,Female,"Some college, no degree","$20,000 to $24,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,36.66666793823242,Excellent,1.0,0.9636310935020448
0.0,28.0,Female,"Some college, no degree","$150,000 to $174,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,0.5833333134651184,Very Poor,1.0,1.186503291130066
0.0,85.0,Male,Professional or Doctorate degree,"$200,000 to $249,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,29.25,Excellent,1.0,0.7756993174552917
0.0,43.0,Male,Masters degree,"$150,000 to $174,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,21.66666603088379,Excellent,1.0,0.9442951679229736
0.0,76.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$40,000 to $49,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,57.91666793823242,Excellent,1.0,0.975956380367279
0.0,50.0,Male,Bachelors degree,"$125,000 to $149,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,23.66666603088379,Excellent,1.0,0.8071343898773193
0.0,85.0,Female,"Some college, no degree","$200,000 to $249,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,66.0,Fair,0.0,0.968380331993103
0.0,76.0,Female,"Some college, no degree","$100,000 to $124,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,55.08333206176758,Good,1.0,0.9420337080955504
1.0,60.0,Male,Masters degree,"$125,000 to $149,999","White, Non-Hispanic",Working - self-employed,0.0,NOT same-sex souple,6.0,Excellent,1.0,0.7493526935577393
0.0,59.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$175,000 to $199,999","White, Non-Hispanic",Not working - other,1.0,NOT same-sex souple,19.75,Good,0.0,1.002868413925171
1.0,50.0,Male,7th or 8th grade,"$60,000 to $74,999","White, Non-Hispanic",Not working - looking for work,1.0,NOT same-sex souple,16.25,Good,1.0,1.1993939876556396
1.0,54.0,Male,"Some college, no degree","$60,000 to $74,999","White, Non-Hispanic",Working - as a paid employee,0.0,NOT same-sex souple,0.6666666865348816,Excellent,0.0,0.8878704309463501
0.0,79.0,Female,"Some college, no degree","$100,000 to $124,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,36.5,Excellent,1.0,1.073314547538757
0.0,52.0,Male,Masters degree,"$250,000 or more","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,8.833333015441895,Excellent,1.0,0.8465977907180786
0.0,60.0,Male,Masters degree,"$250,000 or more","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,41.08333206176758,Excellent,1.0,0.8049858808517456
0.0,56.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$25,000 to $29,999","Black, Non-Hispanic",Working - as a paid employee,0.0,NOT same-sex souple,0.0833333358168602,Excellent,0.0,1.560896873474121
0.0,65.0,Female,"Some college, no degree","$50,000 to $59,999","White, Non-Hispanic",Not working - retired,1.0,NOT same-sex souple,46.91666793823242,Good,1.0,0.9188531637191772
0.0,39.0,Male,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$100,000 to $124,999","White, Non-Hispanic",Working - as a paid employee,1.0,NOT same-sex souple,21.75,Good,1.0,1.0548832416534424
0.0,60.0,Female,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$85,000 to $99,999","White, Non-Hispanic",Not working - other,1.0,NOT same-sex souple,24.41666603088379,Excellent,1.0,1.0505863428115845
